TC,LAT_GPS,LON_GPS,GPS_ALT,O3_TECO,CO_AERO,NO_pptV,NO2_pptV,NO,NO2,SS_ColA,CCN_ColA,SS_ColB,CCN_ColB,CNC_Conc,CO2_ppm,CH4,BC_mass,BC_number,Scatter_number,methanol_ppb,acetonitrile_ppb,acetaldehyde_ppb,acetone_ppb,isoprene_furan_ppb,mvk_macr_ppb,mek_ppb,benzene_ppb,toluene_ppb,c9_aromatics_ppb,monoterpenes_ppb
56707,-3.04119682312012,-59.9490356445313,647,21.9371032714844,164.720275878906,0,0,0,0,0.328,877.67,0.1359,530.77,-9999,389.49,1807.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56708,-3.04114055633545,-59.9498443603516,644.25,22.0357284545898,167.185974121094,0,0,0,0,0.328,849.62,0.1359,593.64,-9999,389.7,1806.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56709,-3.041090965271,-59.9506683349609,641.3125,22.0357284545898,165.478942871094,0,0,0,0,0.3282,833.83,0.1361,563.4,-9999,389.3,1809.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56710,-3.04104614257813,-59.9514923095703,638.5625,21.9371032714844,165.099609375,125.55,550.55,125.55,550.55,0.3282,734.77,0.1361,499.77,-9999,389.34,1809.96,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56711,-3.04100894927979,-59.9523010253906,637.3125,21.9371032714844,158.4609375,0,0,0,0,0.3284,731.28,0.1362,359.6,-9999,389.34,1806.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56712,-3.04097747802734,-59.953125,636.75,22.0357284545898,152.011962890625,0,0,0,0,0.3285,723.65,0.1362,251.82,-9999,389.17,1805.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56713,-3.0409517288208,-59.9539489746094,636.5625,21.9371032714844,159.788696289063,0,0,0,0,0.3284,703.52,0.1362,162.94,-9999,389.32,1806.56,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56714,-3.04093170166016,-59.9547576904297,635.9375,21.4440383911133,161.116333007813,0,0,0,0,0.3284,756.96,0.1362,117.26,-9999,389.42,1804.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56715,-3.04091548919678,-59.95556640625,634.625,21.4440383911133,160.357666015625,0,0,0,0,0.3284,785.43,0.1362,164.65,-9999,389.47,1803.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56716,-3.04090309143066,-59.9563751220703,632.5,21.5426635742188,158.081604003906,0,0,0,0,0.3283,792.94,0.1361,184.09,-9999,389.61,1803.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56717,-3.04089069366455,-59.9571685791016,629.5,21.5426635742188,154.477722167969,0,0,0,0,0.3282,790.28,0.1361,248.25,-9999,390.01,1804.35,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56718,-3.0408763885498,-59.9579772949219,626.5625,22.4301605224609,162.823547363281,0,0,0,0,0.3281,845.46,0.136,346.61,-9999,389.47,1803.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56719,-3.04086017608643,-59.9587707519531,623.25,22.5287857055664,163.582153320313,0,0,0,0,0.3282,784.98,0.136,343.19,-9999,388.82,1802.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56720,-3.04084300994873,-59.9595642089844,620.1875,22.5287857055664,159.219604492188,87.64,395.55,87.64,395.55,0.3283,746.27,0.1361,350.93,-9999,389.58,1803.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56721,-3.0408296585083,-59.9603576660156,616.8125,22.6274108886719,161.116333007813,0,0,0,0,0.3283,810.6,0.1361,371.81,-9999,390.12,1802.71,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56722,-3.04082107543945,-59.9611358642578,612.75,23.5149002075195,161.306091308594,0,0,0,0,0.3284,765.96,0.1362,423.25,-9999,389.56,1801.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56723,-3.04082012176514,-59.9619140625,608.9375,23.613525390625,162.254455566406,0,0,0,0,0.3282,793.67,0.136,402.39,-9999,390.03,1802.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56724,-3.04082489013672,-59.9626922607422,605.1875,23.5149002075195,162.633728027344,0,0,0,0,0.3283,883.38,0.1361,366.24,-9999,390.32,1800.14,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56725,-3.04083633422852,-59.9634552001953,601.5,23.5149002075195,162.444091796875,0,0,0,0,0.3283,777.99,0.1361,369.51,-9999,390.19,1797.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56726,-3.04084873199463,-59.9642181396484,598.0625,23.021842956543,163.392517089844,0,0,0,0,0.3284,753.3,0.1362,300.48,-9999,390.26,1798.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56727,-3.04086017608643,-59.9649810791016,595,23.021842956543,157.512512207031,0,0,0,0,0.3285,685.78,0.1362,243.87,-9999,390.16,1798.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56728,-3.04087352752686,-59.9657287597656,590.125,23.021842956543,154.288024902344,0,0,0,0,0.3284,739.24,0.1362,218.59,-9999,390.08,1800.19,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56729,-3.04088592529297,-59.9664764404297,583.75,23.1204681396484,158.4609375,0,0,0,0,0.3284,774.25,0.1362,228.22,-9999,389.97,1798.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56730,-3.04089736938477,-59.9672241210938,578.3125,24.1065826416016,156.753845214844,122.8,205.8,122.8,205.8,0.3284,729.83,0.1362,287.12,-9999,391.17,1797.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56731,-3.0409107208252,-59.9679718017578,574,24.0079650878906,153.149963378906,0,0,0,0,0.3285,755.37,0.1362,282.63,-9999,389.96,1800.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56732,-3.04092597961426,-59.9687194824219,569.75,24.1065826416016,156.374450683594,0,0,0,0,0.3285,721.6,0.1363,254.49,-9999,390.24,1800.07,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56733,-3.0409460067749,-59.9694519042969,566.1875,24.1065826416016,159.788696289063,0,0,0,0,0.3283,732.5,0.1361,269.08,-9999,389.73,1800.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56734,-3.04096603393555,-59.9701995849609,563.4375,25.0927047729492,161.306091308594,0,0,0,0,0.3283,721.88,0.1361,273.47,-9999,389.87,1803.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56735,-3.04098606109619,-59.970947265625,560.8125,25.0927047729492,165.858276367188,0,0,0,0,0.3285,742.18,0.1362,264.43,-9999,389.65,1802.98,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56736,-3.0410099029541,-59.9716949462891,556.5,25.0927047729492,171.548583984375,0,0,0,0,0.3283,783.12,0.1361,286.61,-9999,390.18,1802.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56737,-3.04103374481201,-59.9724273681641,551.5,25.0927047729492,170.220825195313,0,0,0,0,0.3282,717.31,0.136,332.11,-9999,390.23,1804.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56738,-3.04105758666992,-59.9731750488281,546.8125,24.5996475219727,173.065979003906,0,0,0,0,0.3282,738.43,0.136,325.3,-9999,390.12,1803.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56739,-3.04108142852783,-59.9739074707031,541.125,24.5010223388672,164.530639648438,0,0,0,0,0.3283,755.6,0.1361,358.33,-9999,390.13,1803.38,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56740,-3.04110813140869,-59.9746398925781,536.0625,24.5996475219727,166.048034667969,-9999,-9999,-9999,-9999,0.3284,4312.83,0.1362,2347.45,-9999,390.24,1803.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56741,-3.04113388061523,-59.9753723144531,531.75,24.5996475219727,166.427368164063,0,0,0,0,0.3285,155.99,0.1362,94.57,-9999,390.24,1802.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56742,-3.04115772247314,-59.9761047363281,526.75,24.0079650878906,161.495788574219,0,0,0,0,0.3285,121.54,0.1363,64.27,-9999,390.4,1802.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56743,-3.04118633270264,-59.9768371582031,520.875,24.0079650878906,163.392517089844,0,0,0,0,0.3285,132.67,0.1362,77.19,-9999,390.16,1802.08,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56744,-3.04121494293213,-59.9775543212891,515.4375,24.1065826416016,160.926696777344,0,0,0,0,0.3284,151.66,0.1362,69.89,-9999,389.86,1802.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56745,-3.04124355316162,-59.9782867431641,510.125,24.0079650878906,158.081604003906,0,0,0,0,0.3285,167.51,0.1362,47.4,-9999,389.87,1802.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56746,-3.04127216339111,-59.97900390625,505.5625,24.0079650878906,158.840270996094,0,0,0,0,0.3285,329.83,0.1362,150.03,-9999,389.83,1802.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56747,-3.04129981994629,-59.9797210693359,500.3125,24.1065826416016,163.01318359375,0,0,0,0,0.3282,860.52,0.1361,324.13,-9999,389.78,1802.45,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56748,-3.04132175445557,-59.9804382324219,496.5625,24.0079650878906,159.409240722656,0,0,0,0,0.3284,729.19,0.1362,303.11,-9999,389.5,1803.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56749,-3.04133987426758,-59.9811401367188,492.125,24.205207824707,154.477722167969,0,0,0,0,0.3284,751.78,0.1362,272.62,-9999,390.02,1803.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56750,-3.04135704040527,-59.9818572998047,486.6875,24.5010223388672,158.650634765625,-9999,-9999,-9999,-9999,0.3285,715.16,0.1362,253.26,-9999,390.37,1803.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56751,-3.0413703918457,-59.9825592041016,480.4375,24.5996475219727,158.840270996094,0,0,0,0,0.3282,753.61,0.1361,250.73,-9999,390.18,1804.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56752,-3.04137897491455,-59.9832763671875,474.875,24.5996475219727,166.996337890625,0,0,0,0,0.3282,823.74,0.136,280.9,-9999,390.36,1803.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56753,-3.04138469696045,-59.9839782714844,469.375,24.5996475219727,170.789916992188,0,0,0,0,0.3283,870.47,0.1361,313.92,-9999,390.22,1805.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56754,-3.04138565063477,-59.9846801757813,463.6875,24.0079650878906,159.788696289063,0,0,0,0,0.3283,781.18,0.1361,348.01,-9999,389.76,1802.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56755,-3.0413875579834,-59.9853820800781,458.6875,24.0079650878906,158.840270996094,0,0,0,0,0.3284,701.81,0.1362,380.95,-9999,389.11,1800.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56756,-3.0413875579834,-59.9860687255859,453.9375,24.1065826416016,152.391296386719,0,0,0,0,0.3283,775.11,0.1361,365.7,-9999,389.59,1801.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56757,-3.04138088226318,-59.9867706298828,450.0625,24.0079650878906,147.080383300781,0,0,0,0,0.3283,871.32,0.1361,351.41,-9999,389.42,1800.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56758,-3.04135799407959,-59.9874420166016,447.5625,24.0079650878906,158.4609375,0,0,0,0,0.3284,795.81,0.1362,395.4,-9999,389.56,1799.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56759,-3.04132270812988,-59.9881134033203,445.625,24.1065826416016,159.029968261719,0,0,0,0,0.3283,764.6,0.1361,311.56,-9999,389.5,1799.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56760,-3.04127407073975,-59.9887847900391,443,24.1065826416016,156.564208984375,92.4,313.6,92.4,313.6,0.3282,731.82,0.1361,308.51,-9999,389.11,1799.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56761,-3.0412130355835,-59.9894409179688,439.4375,24.0079650878906,152.770629882813,0,0,0,0,0.3281,733.73,0.136,293.92,-9999,390.03,1802.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56762,-3.04114055633545,-59.9900817871094,435.1875,24.1065826416016,151.44287109375,0,0,0,0,0.328,724.17,0.1359,348.54,-9999,389.62,1801.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56763,-3.04106044769287,-59.99072265625,431.1875,24.0079650878906,155.805419921875,0,0,0,0,0.328,756.98,0.1359,329.01,-9999,388.66,1803.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56764,-3.04097175598145,-59.9913635253906,427.1875,24.1065826416016,156.374450683594,0,0,0,0,0.328,725.85,0.1359,374.82,-9999,388.91,1803.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56765,-3.0408763885498,-59.9919891357422,423.125,24.1065826416016,157.322875976563,0,0,0,0,0.3281,777.05,0.136,344.15,-9999,388.79,1802.58,769.499,308.167,248.522,0,0,0,0,0,0,0,0,0,0,0
56766,-3.04077625274658,-59.9926147460938,418.875,24.5996475219727,155.236450195313,0,0,0,0,0.3282,790.13,0.1361,361.38,-9999,389.06,1803.5,807.652,328.201,322.628,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56767,-3.04067230224609,-59.9932250976563,414.25,24.5996475219727,154.098388671875,0,0,0,0,0.3283,762.81,0.1361,392.58,-9999,389.15,1804.84,853.052,299.093,333.396,0,0,0,0,0,0,0,0,0,0,0
56768,-3.04056549072266,-59.9938354492188,409.125,24.5010223388672,156.184753417969,0,0,0,0,0.3283,783.68,0.1361,372.59,-9999,388.88,1805.84,745.832,252.272,219.032,0,0,0,0,0,0,0,0,0,0,0
56769,-3.0404577255249,-59.9944458007813,403.8125,24.5996475219727,163.01318359375,0,0,0,0,0.3283,738.44,0.1361,376.43,-9999,389.14,1806.52,737.767,273.267,369.394,0,0,0,0,0,0,0,0,0,0,0
56770,-3.04035091400146,-59.9950714111328,398.9375,24.5996475219727,158.271301269531,341.09,1071.82,341.09,1071.82,0.3284,751.36,0.1362,343.07,-9999,389.01,1806.51,826.872,309.567,252.947,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56771,-3.04024982452393,-59.9956817626953,394.5,24.5996475219727,159.788696289063,0,0,0,0,0.3283,752.01,0.1361,251.16,-9999,388.83,1806.36,882.155,327.695,367.34,0,0,0,0,0,0,0,0,0,0,0
56772,-3.04015350341797,-59.9962921142578,390.9375,24.5996475219727,159.029968261719,0,0,0,0,0.3283,638.58,0.1361,198.17,-9999,389.37,1806.17,844.286,310.986,295.101,0,0,0,0,0,0,0,0,0,0,0
56773,-3.04006290435791,-59.9969024658203,388.5625,24.5010223388672,162.444091796875,0,0,0,0,0.3285,763.44,0.1362,164.65,-9999,389.91,1805.88,830.481,286.508,248.982,0,0,0,0,0,0,0,0,0,0,0
56774,-3.03998470306396,-59.9975128173828,386.6875,23.613525390625,160.357666015625,0,0,0,0,0.3284,679.78,0.1362,195.12,-9999,389.63,1806.61,789.014,301.792,318.329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56775,-3.0399112701416,-59.9981384277344,385.3125,23.5149002075195,172.686645507813,0,0,0,0,0.3284,645.85,0.1362,200.61,-9999,390.45,1806.52,792.231,337.076,351.522,0,0,0,0,0,0,0,0,0,0,0
56776,-3.03983879089355,-59.9987487792969,383.5625,23.613525390625,181.032409667969,0,0,0,0,0.3284,669.07,0.1362,218.7,-9999,390.5,1805.99,926.41,369.613,247.233,0,0,0,0,0,0,0,0,0,0,0
56777,-3.03977108001709,-59.9993591308594,381.0625,23.5149002075195,182.929138183594,0,0,0,0,0.3282,608.79,0.1361,218.92,-9999,390.62,1809.22,906.655,406.674,362.793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56778,-3.03970909118652,-59.9999694824219,378.25,23.613525390625,181.032409667969,0,0,0,0,0.3282,709.02,0.136,265.86,-9999,390.16,1808.19,960.762,406.946,250.242,0,0,0,0,0,0,0,0,0,0,0
56779,-3.03964614868164,-60.0005798339844,374.5625,23.613525390625,177.428588867188,0,0,0,0,0.3281,657.33,0.136,273.55,-9999,389.63,1808.97,819.003,392.964,330.406,0,0,0,0,0,0,0,0,0,0,0
56780,-3.03958511352539,-60.0011901855469,370.8125,23.5149002075195,183.877563476563,158.64,830.55,158.64,830.55,0.3282,718.77,0.1361,279.8,-9999,390.22,1807.58,865.964,434.138,400.696,0,0,0,0,0,0,0,0,0,0,0
56781,-3.03952503204346,-60.0018005371094,367.4375,23.613525390625,176.480163574219,0,0,0,0,0.3281,750.75,0.136,340.23,-9999,390.03,1808.14,1064.88,426.991,227.367,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56782,-3.03946781158447,-60.0024108886719,364.25,24.1065826416016,165.668579101563,0,0,0,0,0.3283,710.23,0.1361,385.46,-9999,389.42,1805.85,825.295,358.372,282.574,0,0,0,0,0,0,0,0,0,0,0
56783,-3.03940868377686,-60.0030212402344,359.5625,24.1065826416016,162.823547363281,0,0,0,0,0.3282,660.44,0.1361,344.82,-9999,389.65,1807.31,1017.42,380.758,270.313,0,0,0,0,0,0,0,0,0,0,0
56784,-3.03934764862061,-60.0036163330078,354,24.1065826416016,167.755126953125,0,0,0,0,0.3283,708.71,0.1361,367.89,-9999,389.6,1806.56,973.636,372.753,357.147,0,0,0,0,0,0,0,0,0,0,0
56785,-3.0392894744873,-60.0042266845703,348.9375,24.1065826416016,168.703430175781,0,0,0,0,0.3282,705.53,0.136,336.55,-9999,389.96,1806.65,824.444,317.49,239.311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56786,-3.0392370223999,-60.0048370361328,344.6875,24.1065826416016,170.789916992188,0,0,0,0,0.3283,716.93,0.1361,316.02,-9999,389.95,1807.44,865.959,386.892,355.051,0,0,0,0,0,0,0,0,0,0,0
56787,-3.03918552398682,-60.0054473876953,341.25,24.0079650878906,167.755126953125,0,0,0,0,0.3285,679.47,0.1362,314.65,-9999,389.91,1805.97,1015.16,342.458,290.552,0,0,0,0,0,0,0,0,0,0,0
56788,-3.0391321182251,-60.0060577392578,337.875,24.1065826416016,159.788696289063,0,0,0,0,0.3285,690.48,0.1362,209.01,-9999,389.73,1805.24,1013.52,377.4,242.701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56789,-3.03908061981201,-60.0066680908203,333.6875,24.1065826416016,157.891845703125,0,0,0,0,0.3284,754.11,0.1362,221.81,-9999,389.71,1805.73,940.557,401.042,360.938,0,0,0,0,0,0,0,0,0,0,0
56790,-3.03903198242188,-60.0072937011719,329.75,24.0079650878906,161.116333007813,120.82,591,120.82,591,0.3284,704.23,0.1362,197.58,-9999,390.04,1806.39,880.653,362.408,247.424,0,0,0,0,0,0,0,0,0,0,0
56791,-3.03899002075195,-60.0079040527344,326.4375,24.1065826416016,173.824768066406,0,0,0,0,0.3284,697.31,0.1362,259.85,-9999,390.02,1807.17,804.957,333.054,341.578,0,0,0,0,0,0,0,0,0,0,0
56792,-3.03895664215088,-60.0085296630859,323.0625,24.1065826416016,179.135681152344,0,0,0,0,0.3283,706.03,0.1361,219.85,-9999,389.86,1806.61,807.654,323.813,359.724,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56793,-3.03892612457275,-60.0091400146484,317.25,24.205207824707,182.170471191406,0,0,0,0,0.3284,704.81,0.1362,223.35,-9999,389.98,1806.49,884.688,334.437,300.151,0,0,0,0,0,0,0,0,0,0,0
56794,-3.03890132904053,-60.009765625,310.5,24.5996475219727,172.876342773438,0,0,0,0,0.3282,642.18,0.1361,280.5,-9999,389.94,1807.6,735.622,332.418,254.834,0,0,0,0,0,0,0,0,0,0,0
56795,-3.03887462615967,-60.0103759765625,304.1875,24.5996475219727,168.89306640625,0,0,0,0,0.3282,708.27,0.136,282.78,-9999,390.42,1805.19,993.685,388.788,387.588,0,0,0,0,0,0,0,0,0,0,0
56796,-3.03884983062744,-60.0110015869141,298.0625,24.5996475219727,162.254455566406,0,0,0,0,0.3282,761.85,0.136,323.7,-9999,390.79,1804.58,867.761,356.727,301.102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56797,-3.03882694244385,-60.0116271972656,292,24.5996475219727,168.324096679688,0,0,0,0,0.3283,763.72,0.1361,344.26,-9999,389.9,1804.1,851.032,322.674,323.277,0,0,0,0,0,0,0,0,0,0,0
56798,-3.0388069152832,-60.0122528076172,285.875,24.5996475219727,166.427368164063,0,0,0,0,0.3284,757.57,0.1362,326.12,-9999,389.59,1803.63,959.886,326.509,309.734,0,0,0,0,0,0,0,0,0,0,0
56799,-3.03878688812256,-60.0128784179688,279.1875,24.6982727050781,152.770629882813,0,0,0,0,0.3285,718.89,0.1362,337.89,-9999,389.45,1805.73,929.264,306.799,315.735,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
56800,-3.03876495361328,-60.0134887695313,272.625,24.5996475219727,157.322875976563,88.82,349.18,88.82,349.18,0.3285,775.97,0.1362,316.86,-9999,389.83,1804.48,980.966,305.687,253.044,0,0,0,0,0,0,0,0,0,0,0
56801,-3.03874588012695,-60.0141143798828,267.625,24.5010223388672,157.891845703125,0,0,0,0,0.3283,753.32,0.1361,265.44,-9999,390.39,1803.93,848.364,359.816,291.824,0,0,0,0,0,0,0,0,0,0,0
